what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1319915725035
error,log,,,"Error while parsing /tradeticket/fixingRates.cpp.",1319915725041
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1319915727101
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319915727746
error,log,,,"Error while parsing /tradeticket/fixingRates.cpp.",1319915728855
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319915742298
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915745511
error,log,,,"Error in CDT Core during AST creation",1319915745520
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1319915746201
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319915746289
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915754183
error,log,,,"Error in CDT Core during AST creation",1319915754184
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915758943
error,log,,,"Error in CDT Core during AST creation",1319915758944
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915761604
error,log,,,"Error in CDT Core during AST creation",1319915761605
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915764995
error,log,,,"Error in CDT Core during AST creation",1319915764996
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915769530
error,log,,,"Error in CDT Core during AST creation",1319915769531
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915772099
error,log,,,"Error in CDT Core during AST creation",1319915772099
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915773732
error,log,,,"Error in CDT Core during AST creation",1319915773733
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915776707
error,log,,,"Error in CDT Core during AST creation",1319915776716
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319915781423
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915782554
error,log,,,"Error in CDT Core during AST creation",1319915782555
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319915782871
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319915783042
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915787491
error,log,,,"Error in CDT Core during AST creation",1319915787492
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915790970
error,log,,,"Error in CDT Core during AST creation",1319915790971
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1319915792244
error,log,,,"Error in CDT Core during AST creation",1319915792244
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1319915797828
error,log,,,"Error while parsing /tradeticket/fixingRates.cpp.",1319915797837
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1319915800315
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319915800927
error,log,,,"Error while parsing /tradeticket/fixingRates.cpp.",1319915802009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319915822959
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319915860959
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319915864561
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319915868259
