what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1294233418349
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1294233420674
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1294233425473
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1294233475253
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1294233477954
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294233478758
error,log,,,"Error while parsing /genSchedule/schedule.cpp.",1294233478865
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294233479179
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294233480457
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294233487654
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1294233496266
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294233496830
error,log,,,"Error while parsing /genSchedule/schedule.cpp.",1294233498644
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294233498809
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294233500366
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294233504505
error,log,,,"Error logged from Debug Core: ",1294233526446
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1294233534096
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1294233543216
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1294233711159
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294233714370
