what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in CDT Core during AST creation",1291609531001
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609533164
error,log,,,"Error in CDT Core during AST creation",1291609533164
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609562109
error,log,,,"Error in CDT Core during AST creation",1291609562109
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609565982
error,log,,,"Error in CDT Core during AST creation",1291609565982
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609567550
error,log,,,"Error in CDT Core during AST creation",1291609567550
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609568698
error,log,,,"Error in CDT Core during AST creation",1291609568698
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609571577
error,log,,,"Error in CDT Core during AST creation",1291609571587
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609578213
error,log,,,"Error in CDT Core during AST creation",1291609578214
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609580235
error,log,,,"Error in CDT Core during AST creation",1291609580236
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609581677
error,log,,,"Error in CDT Core during AST creation",1291609581683
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609588319
error,log,,,"Error in CDT Core during AST creation",1291609588320
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609590016
error,log,,,"Error in CDT Core during AST creation",1291609590017
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609592263
error,log,,,"Error in CDT Core during AST creation",1291609592270
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291609593300
