what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428938808
error,log,,,"Error in CDT Core during AST creation",1294428938810
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1294428959752
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428962413
error,log,,,"Error in CDT Core during AST creation",1294428962414
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428967982
error,log,,,"Error in CDT Core during AST creation",1294428967984
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1294428969097
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428970939
error,log,,,"Error in CDT Core during AST creation",1294428970941
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1294428972751
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428973596
error,log,,,"Error in CDT Core during AST creation",1294428973597
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1294428976419
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428979957
error,log,,,"Error in CDT Core during AST creation",1294428979964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1294428980034
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428983619
error,log,,,"Error in CDT Core during AST creation",1294428983619
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1294428984008
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428984930
error,log,,,"Error in CDT Core during AST creation",1294428984931
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428987010
error,log,,,"Error in CDT Core during AST creation",1294428987010
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428988497
error,log,,,"Error in CDT Core during AST creation",1294428988508
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428989203
error,log,,,"Error in CDT Core during AST creation",1294428989203
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428989208
error,log,,,"Error in CDT Core during AST creation",1294428989209
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428990506
error,log,,,"Error in CDT Core during AST creation",1294428990506
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428992027
error,log,,,"Error in CDT Core during AST creation",1294428992028
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428993546
error,log,,,"Error in CDT Core during AST creation",1294428993546
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428996570
error,log,,,"Error in CDT Core during AST creation",1294428996575
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428998086
error,log,,,"Error in CDT Core during AST creation",1294428998090
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294428998427
error,log,,,"Error in CDT Core during AST creation",1294428998427
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429000169
error,log,,,"Error in CDT Core during AST creation",1294429000170
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429002628
error,log,,,"Error in CDT Core during AST creation",1294429002629
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429005641
error,log,,,"Error in CDT Core during AST creation",1294429005646
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429008161
error,log,,,"Error in CDT Core during AST creation",1294429008165
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429010339
error,log,,,"Error in CDT Core during AST creation",1294429010339
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429013210
error,log,,,"Error in CDT Core during AST creation",1294429013211
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429017201
error,log,,,"Error in CDT Core during AST creation",1294429017202
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429017207
error,log,,,"Error in CDT Core during AST creation",1294429017207
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429020239
error,log,,,"Error in CDT Core during AST creation",1294429020239
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429023257
error,log,,,"Error in CDT Core during AST creation",1294429023261
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429026276
error,log,,,"Error in CDT Core during AST creation",1294429026281
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429029867
error,log,,,"Error in CDT Core during AST creation",1294429029867
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429033323
error,log,,,"Error in CDT Core during AST creation",1294429033323
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429036495
error,log,,,"Error in CDT Core during AST creation",1294429036495
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429040375
error,log,,,"Error in CDT Core during AST creation",1294429040375
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429050705
error,log,,,"Error in CDT Core during AST creation",1294429050705
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429051305
error,log,,,"Error in CDT Core during AST creation",1294429051306
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429051311
error,log,,,"Error in CDT Core during AST creation",1294429051311
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429053204
error,log,,,"Error in CDT Core during AST creation",1294429053205
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429053222
error,log,,,"Error in CDT Core during AST creation",1294429053223
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429053444
error,log,,,"Error in CDT Core during AST creation",1294429053444
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429053919
error,log,,,"Error in CDT Core during AST creation",1294429053919
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294429053924
error,log,,,"Error in CDT Core during AST creation",1294429053924
