what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079525229
error,log,,,"Error in CDT Core during AST creation",1291079525231
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291079535536
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291079538654
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291079538779
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291079538795
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291079544919
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291079544986
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291079545011
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291079595633
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079596732
error,log,,,"Error in CDT Core during AST creation",1291079596733
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1291079601712
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079602498
error,log,,,"Error in CDT Core during AST creation",1291079602498
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079604509
error,log,,,"Error in CDT Core during AST creation",1291079604509
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079606447
error,log,,,"Error in CDT Core during AST creation",1291079606448
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079606453
error,log,,,"Error in CDT Core during AST creation",1291079606453
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079607039
error,log,,,"Error in CDT Core during AST creation",1291079607040
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079609129
error,log,,,"Error in CDT Core during AST creation",1291079609129
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079653169
error,log,,,"Error in CDT Core during AST creation",1291079653170
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079653175
error,log,,,"Error in CDT Core during AST creation",1291079653176
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291079657687
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079660834
error,log,,,"Error in CDT Core during AST creation",1291079660835
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1291079664927
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291079664960
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079672039
error,log,,,"Error in CDT Core during AST creation",1291079672039
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079683954
error,log,,,"Error in CDT Core during AST creation",1291079683954
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079688054
error,log,,,"Error in CDT Core during AST creation",1291079688055
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079693473
error,log,,,"Error in CDT Core during AST creation",1291079693474
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079694515
error,log,,,"Error in CDT Core during AST creation",1291079694515
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079695798
error,log,,,"Error in CDT Core during AST creation",1291079695799
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079704414
error,log,,,"Error in CDT Core during AST creation",1291079704414
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079705193
error,log,,,"Error in CDT Core during AST creation",1291079705193
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079706676
error,log,,,"Error in CDT Core during AST creation",1291079706676
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079708165
error,log,,,"Error in CDT Core during AST creation",1291079708165
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079708877
error,log,,,"Error in CDT Core during AST creation",1291079708878
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079709812
error,log,,,"Error in CDT Core during AST creation",1291079709813
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079710462
error,log,,,"Error in CDT Core during AST creation",1291079710463
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079712655
error,log,,,"Error in CDT Core during AST creation",1291079712656
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079715120
error,log,,,"Error in CDT Core during AST creation",1291079715120
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291079717745
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291079721336
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079727314
error,log,,,"Error in CDT Core during AST creation",1291079727314
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079727325
error,log,,,"Error in CDT Core during AST creation",1291079727326
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079732622
error,log,,,"Error in CDT Core during AST creation",1291079732622
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079732634
error,log,,,"Error in CDT Core during AST creation",1291079732634
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291079734511
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291079778853
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079784375
error,log,,,"Error in CDT Core during AST creation",1291079784376
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079787161
error,log,,,"Error in CDT Core during AST creation",1291079787162
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079800405
error,log,,,"Error in CDT Core during AST creation",1291079800406
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079800411
error,log,,,"Error in CDT Core during AST creation",1291079800411
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291079819822
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079829390
error,log,,,"Error in CDT Core during AST creation",1291079829391
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079832863
error,log,,,"Error in CDT Core during AST creation",1291079832868
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291079835044
error,log,,,"Error in CDT Core during AST creation",1291079835044
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1291079836506
error,log,,,"Error while parsing /tradeticket/swapLeg.cpp.",1291079836519
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291079845561
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1291079849129
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291079849822
error,log,,,"Error while parsing /tradeticket/swapLeg.cpp.",1291079857404
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291079857437
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291080015263
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291080021097
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291080021141
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291080021845
error,log,,,"Error in CDT Core during AST creation",1291080021847
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291080025762
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291080044331
error,log,,,"Error logged from Debug Core: ",1291080048686
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291080146195
error,log,,,"Error in CDT Core during AST creation",1291080146196
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291080146236
error,log,,,"Error in CDT Core during AST creation",1291080146253
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291080180680
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291080182173
error,log,,,"Error in CDT Core during AST creation",1291080182174
