what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in CDT Core during AST creation",1297800941153
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297800964075
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1297800969861
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1297800971764
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297800972462
error,log,,,"Error while parsing /tradeticket/capFloorTicket.cpp.",1297800974426
error,log,,,"Error while parsing /genSchedule/schedule.cpp.",1297800974555
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297800976131
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1297800983571
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801020022
error,log,,,"Error in CDT Core during AST creation",1297801020023
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801021910
error,log,,,"Error in CDT Core during AST creation",1297801021917
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801023943
error,log,,,"Error in CDT Core during AST creation",1297801023956
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801028984
error,log,,,"Error in CDT Core during AST creation",1297801028985
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801044013
error,log,,,"Error in CDT Core during AST creation",1297801044014
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801046515
error,log,,,"Error in CDT Core during AST creation",1297801046517
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801050959
error,log,,,"Error in CDT Core during AST creation",1297801050959
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801051239
error,log,,,"Error in CDT Core during AST creation",1297801051240
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801051250
error,log,,,"Error in CDT Core during AST creation",1297801051251
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801053140
error,log,,,"Error in CDT Core during AST creation",1297801053140
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801058369
error,log,,,"Error in CDT Core during AST creation",1297801058369
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801061034
error,log,,,"Error in CDT Core during AST creation",1297801061038
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801063806
error,log,,,"Error in CDT Core during AST creation",1297801063806
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801066057
error,log,,,"Error in CDT Core during AST creation",1297801066057
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801072640
error,log,,,"Error in CDT Core during AST creation",1297801072640
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801074665
error,log,,,"Error in CDT Core during AST creation",1297801074666
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801084317
error,log,,,"Error in CDT Core during AST creation",1297801084317
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801086598
error,log,,,"Error in CDT Core during AST creation",1297801086598
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1297801136494
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801158418
error,log,,,"Error in CDT Core during AST creation",1297801158419
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801162620
error,log,,,"Error in CDT Core during AST creation",1297801162621
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801164708
error,log,,,"Error in CDT Core during AST creation",1297801164708
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801166214
error,log,,,"Error in CDT Core during AST creation",1297801166214
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801168151
error,log,,,"Error in CDT Core during AST creation",1297801168151
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801169790
error,log,,,"Error in CDT Core during AST creation",1297801169790
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801170870
error,log,,,"Error in CDT Core during AST creation",1297801170870
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801181588
error,log,,,"Error in CDT Core during AST creation",1297801181600
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1297801183166
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801194114
error,log,,,"Error in CDT Core during AST creation",1297801194114
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801197664
error,log,,,"Error in CDT Core during AST creation",1297801197664
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1297801198876
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297801200382
error,log,,,"Error in CDT Core during AST creation",1297801200382
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297801201741
