what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297881326976
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881328488
error,log,,,"Error in CDT Core during AST creation",1297881328488
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881330522
error,log,,,"Error in CDT Core during AST creation",1297881330522
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881330538
error,log,,,"Error in CDT Core during AST creation",1297881330539
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881331267
error,log,,,"Error in CDT Core during AST creation",1297881331267
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881333036
error,log,,,"Error in CDT Core during AST creation",1297881333041
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881335097
error,log,,,"Error in CDT Core during AST creation",1297881335104
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881339019
error,log,,,"Error in CDT Core during AST creation",1297881339020
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881341235
error,log,,,"Error in CDT Core during AST creation",1297881341236
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881342917
error,log,,,"Error in CDT Core during AST creation",1297881342917
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881345208
error,log,,,"Error in CDT Core during AST creation",1297881345209
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1297881347490
error,log,,,"Error while parsing /genSchedule/schedule.cpp.",1297881347544
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297881348623
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1297881351281
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297881352031
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.gnu.ui",1297881353985
error,log,,,"Error while parsing /tradeticket/capFloorTicket.cpp.",1297881361644
error,log,,,"Error while parsing /genSchedule/schedule.cpp.",1297881361802
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297881362228
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1297881378172
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881388618
error,log,,,"Error in CDT Core during AST creation",1297881388619
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1297881390041
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881391591
error,log,,,"Error in CDT Core during AST creation",1297881391592
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881391654
error,log,,,"Error in CDT Core during AST creation",1297881391655
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297881392278
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881393535
error,log,,,"Error in CDT Core during AST creation",1297881393536
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881395053
error,log,,,"Error in CDT Core during AST creation",1297881395054
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881395109
error,log,,,"Error in CDT Core during AST creation",1297881395110
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881398585
error,log,,,"Error in CDT Core during AST creation",1297881398585
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1297881399003
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881400095
error,log,,,"Error in CDT Core during AST creation",1297881400095
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881405108
error,log,,,"Error in CDT Core during AST creation",1297881405109
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881406724
error,log,,,"Error in CDT Core during AST creation",1297881406724
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881408257
error,log,,,"Error in CDT Core during AST creation",1297881408258
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881409137
error,log,,,"Error in CDT Core during AST creation",1297881409137
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1297881413400
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297881415455
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1297881418656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297881419245
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297881422029
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1297881437261
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881440612
error,log,,,"Error in CDT Core during AST creation",1297881440613
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881441757
error,log,,,"Error in CDT Core during AST creation",1297881441758
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881445340
error,log,,,"Error in CDT Core during AST creation",1297881445342
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881449907
error,log,,,"Error in CDT Core during AST creation",1297881449907
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881450799
error,log,,,"Error in CDT Core during AST creation",1297881450804
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297881452965
error,log,,,"Error in CDT Core during AST creation",1297881452966
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1297881455490
error,log,,,"Error while parsing /tradeticket/capFloorTicket.cpp.",1297881455513
started,bundle,org.qkdt.core,0.1.0.201002222243NGT,"org.qkdt.core",1297881499366
started,bundle,org.eclipse.dltk.python.core,1.0.0.v20090613-1432,"org.eclipse.dltk.python.core",1297881499371
started,bundle,org.eclipse.dltk.tcl.core,1.0.0.v20090613-1432,"org.eclipse.dltk.tcl.core",1297881499378
started,bundle,org.eclipse.dltk.ruby.core,1.0.0.v20090613-1432,"org.eclipse.dltk.ruby.core",1297881499392
started,bundle,org.eclipse.dltk.javascript.core,1.0.0.v20090617-1157,"org.eclipse.dltk.javascript.core",1297881499399
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297881500636
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1297881503664
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297881504222
error,log,,,"Error while parsing /tradeticket/capFloorTicket.cpp.",1297881506740
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297881506924
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1297881594189
