what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531363888
error,log,,,"Error in CDT Core during AST creation",1291531363888
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531363900
error,log,,,"Error in CDT Core during AST creation",1291531363901
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531363909
error,log,,,"Error in CDT Core during AST creation",1291531363909
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531367774
error,log,,,"Error in CDT Core during AST creation",1291531367775
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531369234
error,log,,,"Error in CDT Core during AST creation",1291531369234
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531386023
error,log,,,"Error in CDT Core during AST creation",1291531386024
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531389785
error,log,,,"Error in CDT Core during AST creation",1291531389786
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531390120
error,log,,,"Error in CDT Core during AST creation",1291531390120
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291531390517
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531392846
error,log,,,"Error in CDT Core during AST creation",1291531392846
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291531393511
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531394174
error,log,,,"Error in CDT Core during AST creation",1291531394181
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531396486
error,log,,,"Error in CDT Core during AST creation",1291531396494
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531396518
error,log,,,"Error in CDT Core during AST creation",1291531396518
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531396529
error,log,,,"Error in CDT Core during AST creation",1291531396529
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531400204
error,log,,,"Error in CDT Core during AST creation",1291531400209
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531402183
error,log,,,"Error in CDT Core during AST creation",1291531402184
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531405251
error,log,,,"Error in CDT Core during AST creation",1291531405251
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531406986
error,log,,,"Error in CDT Core during AST creation",1291531406986
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531407605
error,log,,,"Error in CDT Core during AST creation",1291531407606
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531407614
error,log,,,"Error in CDT Core during AST creation",1291531407614
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531408584
error,log,,,"Error in CDT Core during AST creation",1291531408585
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531410804
error,log,,,"Error in CDT Core during AST creation",1291531410804
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531412832
error,log,,,"Error in CDT Core during AST creation",1291531412832
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531415061
error,log,,,"Error in CDT Core during AST creation",1291531415062
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531415088
error,log,,,"Error in CDT Core during AST creation",1291531415088
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531415099
error,log,,,"Error in CDT Core during AST creation",1291531415100
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531418992
error,log,,,"Error in CDT Core during AST creation",1291531418992
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531421120
error,log,,,"Error in CDT Core during AST creation",1291531421120
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1291531421792
error,log,,,"Error while parsing /tradeticket/swapLeg.cpp.",1291531421815
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1291531442170
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531485565
error,log,,,"Error in CDT Core during AST creation",1291531485565
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531485569
error,log,,,"Error in CDT Core during AST creation",1291531485570
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531486202
error,log,,,"Error in CDT Core during AST creation",1291531486203
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531486213
error,log,,,"Error in CDT Core during AST creation",1291531486213
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531486217
error,log,,,"Error in CDT Core during AST creation",1291531486218
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531488345
error,log,,,"Error in CDT Core during AST creation",1291531488345
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531490379
error,log,,,"Error in CDT Core during AST creation",1291531490379
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531492401
error,log,,,"Error in CDT Core during AST creation",1291531492401
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531512237
error,log,,,"Error in CDT Core during AST creation",1291531512238
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291531514308
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531523470
error,log,,,"Error in CDT Core during AST creation",1291531523470
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531523555
error,log,,,"Error in CDT Core during AST creation",1291531523556
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531523568
error,log,,,"Error in CDT Core during AST creation",1291531523568
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291531524318
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531526397
error,log,,,"Error in CDT Core during AST creation",1291531526398
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531529167
error,log,,,"Error in CDT Core during AST creation",1291531529167
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531529196
error,log,,,"Error in CDT Core during AST creation",1291531529196
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531529200
error,log,,,"Error in CDT Core during AST creation",1291531529200
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531532568
error,log,,,"Error in CDT Core during AST creation",1291531532569
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531534735
error,log,,,"Error in CDT Core during AST creation",1291531534735
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531536421
error,log,,,"Error in CDT Core during AST creation",1291531536424
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531537938
error,log,,,"Error in CDT Core during AST creation",1291531537939
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531540756
error,log,,,"Error in CDT Core during AST creation",1291531540757
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531540760
error,log,,,"Error in CDT Core during AST creation",1291531540762
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531542481
error,log,,,"Error in CDT Core during AST creation",1291531542481
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531544457
error,log,,,"Error in CDT Core during AST creation",1291531544458
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531547009
error,log,,,"Error in CDT Core during AST creation",1291531547010
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531547899
error,log,,,"Error in CDT Core during AST creation",1291531547900
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531547904
error,log,,,"Error in CDT Core during AST creation",1291531547904
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531547908
error,log,,,"Error in CDT Core during AST creation",1291531547909
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531549522
error,log,,,"Error in CDT Core during AST creation",1291531549522
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531550977
error,log,,,"Error in CDT Core during AST creation",1291531550978
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531553686
error,log,,,"Error in CDT Core during AST creation",1291531553686
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531556488
error,log,,,"Error in CDT Core during AST creation",1291531556491
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531559183
error,log,,,"Error in CDT Core during AST creation",1291531559184
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531562504
error,log,,,"Error in CDT Core during AST creation",1291531562506
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531565515
error,log,,,"Error in CDT Core during AST creation",1291531565515
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531565519
error,log,,,"Error in CDT Core during AST creation",1291531565519
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531570418
error,log,,,"Error in CDT Core during AST creation",1291531570425
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1291531570430
