what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1297885127762
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885132339
error,log,,,"Error in CDT Core during AST creation",1297885132340
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885132355
error,log,,,"Error in CDT Core during AST creation",1297885132356
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1297885144471
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885153675
error,log,,,"Error in CDT Core during AST creation",1297885153676
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885154884
error,log,,,"Error in CDT Core during AST creation",1297885154885
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1297885156261
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885157782
error,log,,,"Error in CDT Core during AST creation",1297885157784
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885157818
error,log,,,"Error in CDT Core during AST creation",1297885157820
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885157833
error,log,,,"Error in CDT Core during AST creation",1297885157834
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297885158504
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885159374
error,log,,,"Error in CDT Core during AST creation",1297885159375
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885160647
error,log,,,"Error in CDT Core during AST creation",1297885160648
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885163611
error,log,,,"Error in CDT Core during AST creation",1297885163612
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885163984
error,log,,,"Error in CDT Core during AST creation",1297885163988
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297885163994
error,log,,,"Error in CDT Core during AST creation",1297885163994
