what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in CDT Core during AST creation",1289876381397
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1289876382281
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1289876383299
error,log,,,"Error in CDT Core during AST creation",1289876383299
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289876386283
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289876389386
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289876389515
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289876389533
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289876391816
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1289876392556
error,log,,,"Error in CDT Core during AST creation",1289876392556
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1289876392795
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1289876393584
error,log,,,"Error in CDT Core during AST creation",1289876393585
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1289876394201
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1289876394927
error,log,,,"Error in CDT Core during AST creation",1289876394928
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289876396954
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289876398117
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289876398254
