what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1299277864217
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277866968
error,log,,,"Error in CDT Core during AST creation",1299277866969
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1299277867660
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277868445
error,log,,,"Error in CDT Core during AST creation",1299277868445
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277870296
error,log,,,"Error in CDT Core during AST creation",1299277870297
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277871986
error,log,,,"Error in CDT Core during AST creation",1299277871987
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277874031
error,log,,,"Error in CDT Core during AST creation",1299277874031
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1299277874985
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277875722
error,log,,,"Error in CDT Core during AST creation",1299277875722
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277877991
error,log,,,"Error in CDT Core during AST creation",1299277877992
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277879609
error,log,,,"Error in CDT Core during AST creation",1299277879610
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277881803
error,log,,,"Error in CDT Core during AST creation",1299277881803
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277898414
error,log,,,"Error in CDT Core during AST creation",1299277898414
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277899623
error,log,,,"Error in CDT Core during AST creation",1299277899623
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1299277900168
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1299277901633
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299277916185
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1299277917799
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1299277917856
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299277917875
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1299277933462
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277934237
error,log,,,"Error in CDT Core during AST creation",1299277934254
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277935707
error,log,,,"Error in CDT Core during AST creation",1299277935707
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277943714
error,log,,,"Error in CDT Core during AST creation",1299277943714
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1299277945939
error,log,,,"Error in CDT Core during AST creation",1299277945939
