what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in CDT Core during AST creation",1294145936466
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1294145937211
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294145937242
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145949261
error,log,,,"Error in CDT Core during AST creation",1294145949261
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145950792
error,log,,,"Error in CDT Core during AST creation",1294145950796
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145952042
error,log,,,"Error in CDT Core during AST creation",1294145952043
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145952711
error,log,,,"Error in CDT Core during AST creation",1294145952711
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145958778
error,log,,,"Error in CDT Core during AST creation",1294145958778
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145959987
error,log,,,"Error in CDT Core during AST creation",1294145959987
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145962174
error,log,,,"Error in CDT Core during AST creation",1294145962174
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145963610
error,log,,,"Error in CDT Core during AST creation",1294145963610
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145964863
error,log,,,"Error in CDT Core during AST creation",1294145964863
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145970102
error,log,,,"Error in CDT Core during AST creation",1294145970102
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145973279
error,log,,,"Error in CDT Core during AST creation",1294145973279
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145982111
error,log,,,"Error in CDT Core during AST creation",1294145982111
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145983656
error,log,,,"Error in CDT Core during AST creation",1294145983656
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294145985025
error,log,,,"Error in CDT Core during AST creation",1294145985025
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294145991176
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1294145991369
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294145993769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294145993911
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294145996830
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294145997008
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294145997053
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294145998087
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1294145999076
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294146000307
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.navigate.opentype",1294146006359
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1294146006377
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146007804
error,log,,,"Error in CDT Core during AST creation",1294146007805
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146008573
error,log,,,"Error in CDT Core during AST creation",1294146008574
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146008588
error,log,,,"Error in CDT Core during AST creation",1294146008589
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1294146047468
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146747349
error,log,,,"Error in CDT Core during AST creation",1294146747349
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146747364
error,log,,,"Error in CDT Core during AST creation",1294146747365
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146774219
error,log,,,"Error in CDT Core during AST creation",1294146774219
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146780106
error,log,,,"Error in CDT Core during AST creation",1294146780106
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146827583
error,log,,,"Error in CDT Core during AST creation",1294146827583
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146828840
error,log,,,"Error in CDT Core during AST creation",1294146828841
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146830239
error,log,,,"Error in CDT Core during AST creation",1294146830239
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1294146833102
error,log,,,"Error in CDT Core during AST creation",1294146833103
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1294146833787
