what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in CDT Core during AST creation",1315954217693
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954218678
error,log,,,"Error in CDT Core during AST creation",1315954218680
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954219841
error,log,,,"Error in CDT Core during AST creation",1315954219841
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954226027
error,log,,,"Error in CDT Core during AST creation",1315954226027
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954230929
error,log,,,"Error in CDT Core during AST creation",1315954230929
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954232757
error,log,,,"Error in CDT Core during AST creation",1315954232757
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954236367
error,log,,,"Error in CDT Core during AST creation",1315954236368
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1315954238758
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954241414
error,log,,,"Error in CDT Core during AST creation",1315954241415
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1315954243044
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954244018
error,log,,,"Error in CDT Core during AST creation",1315954244018
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954249101
error,log,,,"Error in CDT Core during AST creation",1315954249102
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1315954250101
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954251017
error,log,,,"Error in CDT Core during AST creation",1315954251018
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1315954261879
error,log,,,"Error while parsing /genSchedule/schedule.cpp.",1315954261949
error,log,,,"Error while parsing /genSchedule/schedule.cpp.",1315954267855
error,log,,,"Error while parsing /genSchedule/schedule.cpp.",1315954268605
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954269940
error,log,,,"Error in CDT Core during AST creation",1315954269945
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954270170
error,log,,,"Error in CDT Core during AST creation",1315954270174
error,log,,,"Error logged from Debug Core: ",1315954277682
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954279439
error,log,,,"Error in CDT Core during AST creation",1315954279440
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954279468
error,log,,,"Error in CDT Core during AST creation",1315954279469
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954320911
error,log,,,"Error in CDT Core during AST creation",1315954320912
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954322079
error,log,,,"Error in CDT Core during AST creation",1315954322081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1315954447917
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1315954497592
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954497678
error,log,,,"Error in CDT Core during AST creation",1315954497679
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954497725
error,log,,,"Error in CDT Core during AST creation",1315954497726
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1315954498296
error,log,,,"Error in CDT Core during AST creation",1315954498298
