what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in CDT Core during AST creation",1292287254075
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287257617
error,log,,,"Error in CDT Core during AST creation",1292287257617
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1292287260322
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287296780
error,log,,,"Error in CDT Core during AST creation",1292287296780
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287299863
error,log,,,"Error in CDT Core during AST creation",1292287299863
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1292287300829
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287301832
error,log,,,"Error in CDT Core during AST creation",1292287301832
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287307028
error,log,,,"Error in CDT Core during AST creation",1292287307028
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287308649
error,log,,,"Error in CDT Core during AST creation",1292287308650
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287309857
error,log,,,"Error in CDT Core during AST creation",1292287309864
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287324278
error,log,,,"Error in CDT Core during AST creation",1292287324278
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287328324
error,log,,,"Error in CDT Core during AST creation",1292287328324
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287330269
error,log,,,"Error in CDT Core during AST creation",1292287330271
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287332126
error,log,,,"Error in CDT Core during AST creation",1292287332127
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287332972
error,log,,,"Error in CDT Core during AST creation",1292287332972
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287334875
error,log,,,"Error in CDT Core during AST creation",1292287334876
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287336985
error,log,,,"Error in CDT Core during AST creation",1292287336985
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287338833
error,log,,,"Error in CDT Core during AST creation",1292287338834
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287340006
error,log,,,"Error in CDT Core during AST creation",1292287340006
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287341064
error,log,,,"Error in CDT Core during AST creation",1292287341065
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287343573
error,log,,,"Error in CDT Core during AST creation",1292287343576
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287349677
error,log,,,"Error in CDT Core during AST creation",1292287349679
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287350455
error,log,,,"Error in CDT Core during AST creation",1292287350455
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287353054
error,log,,,"Error in CDT Core during AST creation",1292287353054
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287358743
error,log,,,"Error in CDT Core during AST creation",1292287358744
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287358899
error,log,,,"Error in CDT Core during AST creation",1292287358899
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287358903
error,log,,,"Error in CDT Core during AST creation",1292287358904
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287360616
error,log,,,"Error in CDT Core during AST creation",1292287360621
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287364701
error,log,,,"Error in CDT Core during AST creation",1292287364702
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287365033
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287365401
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287366140
error,log,,,"Error in CDT Core during AST creation",1292287366142
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287367178
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287367490
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287367779
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287368130
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287368562
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287368938
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287369683
error,log,,,"Error in CDT Core during AST creation",1292287369684
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287369954
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287370664
error,log,,,"Error in CDT Core during AST creation",1292287370669
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287371187
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287371562
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287371923
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287372267
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287372739
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287373651
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287374564
error,log,,,"Error in CDT Core during AST creation",1292287374565
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287375611
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287376415
error,log,,,"Error in CDT Core during AST creation",1292287376415
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287378511
error,log,,,"Error in CDT Core during AST creation",1292287378511
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287379997
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287380469
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287380964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287381148
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287381308
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287381686
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287382029
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287382784
error,log,,,"Error in CDT Core during AST creation",1292287382785
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287383318
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287383533
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287383709
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287383869
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287384101
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287384309
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287384702
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287385433
error,log,,,"Error in CDT Core during AST creation",1292287385433
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287385774
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287385942
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287386118
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287386294
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287386478
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287386678
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287387054
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1292287387742
error,log,,,"Error in CDT Core during AST creation",1292287387747
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287388215
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287388438
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287388631
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287388830
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1292287389022
