what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352691211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352691906
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352693415
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352696056
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352701779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352705083
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352710096
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1285352720644
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352723717
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352725367
error,log,,,"Error while parsing /home/vishist/IRDConnect/schedule/errors.cpp.",1285352743882
error,log,,,"Already Freed",1285352744089
error,log,,,"Error while parsing /home/vishist/IRDConnect/schedule/IRDPeriod.cpp.",1285352744392
error,log,,,"Error while parsing /home/vishist/IRDConnect/schedule/IRDTimeUnit.cpp.",1285352744487
error,log,,,"Error while parsing /home/vishist/IRDConnect/schedule/IRDWeekDay.cpp.",1285352744732
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352745207
error,log,,,"Error while parsing /home/vishist/IRDConnect/schedule/date.cpp.",1285352745762
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352748371
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352766137
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352766432
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352774176
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352784325
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352796062
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352796376
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285352799115
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285352808508
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1285352812665
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1285352812924
